id,title,major_streaming_providers,is_on_major_streaming
283995,Guardians of the Galaxy Vol. 2,[],False
281338,War for the Planet of the Apes,[],False
315635,Spider-Man: Homecoming,[],False
335984,Blade Runner 2049,[],False
126889,Alien: Covenant,['Hulu'],True
141052,Justice League,[],False
335988,Transformers: The Last Knight,[],False
263115,Logan,[],False
441168,From Straight A's to XXX,[],False
321612,Beauty and the Beast,[],False
324552,John Wick: Chapter 2,[],False
260514,Cars 3,[],False
339846,Baywatch,[],False
47971,xXx: Return of Xander Cage,[],False
364689,Ferdinand,[],False
346364,It,[],False
433808,The Ritual,['Netflix'],True
297762,Wonder Woman,['Amazon Prime Video'],True
337339,The Fate of the Furious,[],False
181808,Star Wars: The Last Jedi,[],False
305470,Power Rangers,['Amazon Prime Video'],True
282035,The Mummy,[],False
353491,The Dark Tower,[],False
341174,Fifty Shades Darker,[],False
316029,The Greatest Showman,[],False
359940,"Three Billboards Outside Ebbing, Missouri",[],False
346648,Paddington 2,['Amazon Prime Video'],True
461053,S.W.A.T.: Under Siege,['Amazon Prime Video'],True
353486,Jumanji: Welcome to the Jungle,['Hulu'],True
345938,The Shack,[],False
446354,The Post,[],False
274857,King Arthur: Legend of the Sword,[],False
381289,A Dog's Purpose,[],False
289222,The Zookeeper's Wife,[],False
419430,Get Out,[],False
315837,Ghost in the Shell,[],False
398818,Call Me by Your Name,['Netflix'],True
381288,Split,[],False
558144,Deadpool: No Good Deed,[],False
14564,Rings,[],False
405775,The Wall,['Amazon Prime Video'],True
343668,Kingsman: The Golden Circle,[],False
455411,Tom and Jerry: Willy Wonka and the Chocolate Factory,[],False
55341,Jeepers Creepers 3,[],False
460793,Olaf's Frozen Adventure,[],False
339964,Valerian and the City of a Thousand Planets,['Amazon Prime Video'],True
301337,Downsizing,[],False
411088,The Invisible Guest,[],False
440597,Wish Upon,"['Amazon Prime Video', 'Hulu']",True
437033,Toc Toc,[],False
374720,Dunkirk,[],False
339692,Shot Caller,['Netflix'],True
419680,Daddy's Home 2,[],False
293167,Kong: Skull Island,[],False
283984,Fate/stay night: Heaven's Feel I. Presage Flower,[],False
324852,Despicable Me 3,[],False
379149,The Foreigner,['Netflix'],True
451156,Infidelity in Suburbia,[],False
339403,Baby Driver,['Netflix'],True
449503,Kill 'em All,[],False
298250,Jigsaw,['Netflix'],True
460846,Security,[],False
416477,The Big Sick,['Amazon Prime Video'],True
451644,Dragonheart: Battle for the Heartfire,[],False
324849,The Lego Batman Movie,['Hulu'],True
415842,American Assassin,['Netflix'],True
462883,Woody Woodpecker,[],False
479718,The Outlaws,[],False
396422,Annabelle: Creation,[],False
438747,Tangled: Before Ever After,[],False
137116,Smurfs: The Lost Village,['Netflix'],True
274855,Geostorm,[],False
462650,Puss in Book: Trapped in an Epic Tale,[],False
406990,What Happened to Monday,['Netflix'],True
400928,Gifted,[],False
337170,American Made,[],False
444090,The Ash Lad: In the Hall of the Mountain King,['Amazon Prime Video'],True
452773,"Tad, the Lost Explorer, and the Secret of King Midas",[],False
345915,Once Upon a Time in Venice,['Hulu'],True
300665,Leatherface,['Amazon Prime Video'],True
353070,Going in Style,[],False
417320,Descendants 2,[],False
440021,Happy Death Day,[],False
417644,CHiPS,[],False
433498,Papillon,[],False
420622,Professor Marston and the Wonder Women,['Amazon Prime Video'],True
452970,Mazinger Z: Infinity,[],False
378236,The Emoji Movie,['Netflix'],True
449664,Escape Room,['Amazon Prime Video'],True
268531,Captain Underpants: The First Epic Movie,['Netflix'],True
355547,The Star,[],False
365942,The Space Between Us,[],False
406997,Wonder,[],False
392044,Murder on the Orient Express,[],False
446791,All the Money in the World,[],False
314095,The Lost City of Z,['Amazon Prime Video'],True
393345,Cult of Chucky,[],False
445954,Acts of Vengeance,['Amazon Prime Video'],True
453354,Ava,[],False
424488,Megan Leavey,['Netflix'],True
363992,The Wizard of Lies,[],False
441701,Veronica,['Netflix'],True
440374,The Summit,[],False
290512,The Mountain Between Us,[],False
436274,Radius,['Amazon Prime Video'],True
341013,Atomic Blonde,[],False
346671,Little Evil,['Netflix'],True
397567,Along with the Gods: The Two Worlds,['Amazon Prime Video'],True
457491,Alien: Covenant - Prologue: The Crossing,[],False
353616,Pitch Perfect 3,[],False
395992,Life,[],False
345922,Fist Fight,[],False
395834,Wind River,[],False
438347,Wedding Unplanned,[],False
454699,Monster Family,[],False
283591,The Secret Scripture,['Amazon Prime Video'],True
351460,Death Note,['Netflix'],True
449755,Christmas Inheritance,['Netflix'],True
420648,The Bar,[],False
274862,The Lego Ninjago Movie,['Hulu'],True
423899,Victoria & Abdul,['Amazon Prime Video'],True
417678,"Everything, Everything",[],False
363126,Berlin Syndrome,[],False
313943,Revolt,['Amazon Prime Video'],True
445993,The Marine 5: Battleground,[],False
434203,Newness,[],False
433251,Naked,['Netflix'],True
372343,The Snowman,['Netflix'],True
306943,The Outcasts,['Amazon Prime Video'],True
408647,Teen Titans: The Judas Contract,[],False
431530,A Bad Moms Christmas,['Netflix'],True
449574,Godzilla: Planet of the Monsters,['Netflix'],True
436931,Pokémon the Movie: I Choose You!,[],False
464889,Sniper: Ultimate Kill,['Amazon Prime Video'],True
335777,The Nut Job 2: Nutty by Nature,[],False
450322,The Man Who Invented Christmas,['Amazon Prime Video'],True
440249,After Porn Ends 2,[],False
433247,First They Killed My Father,['Netflix'],True
442056,The Little Vampire 3D,[],False
369192,Battle of the Sexes,[],False
297160,XX,['Amazon Prime Video'],True
437739,The Mansion,[],False
479753,Shockwave: Countdown to Disaster,['Amazon Prime Video'],True
432789,The Incredible Jessica James,['Netflix'],True
452551,The Adventurers,['Amazon Prime Video'],True
411873,The Little Hours,['Amazon Prime Video'],True
423949,Unicorn Store,['Netflix'],True
391713,Lady Bird,[],False
413594,Sword Art Online: The Movie – Ordinal Scale,['Hulu'],True
390043,The Hitman's Bodyguard,['Hulu'],True
437311,Orbiter 9,['Netflix'],True
399055,The Shape of Water,[],False
324542,Sleepless,[],False
455656,#realityhigh,['Netflix'],True
452187,Le Brio,[],False
430231,The Endless,['Amazon Prime Video'],True
453191,The Big Bad Fox and Other Tales,[],False
460648,Bleeding Steel,[],False
300687,Same Kind of Different as Me,[],False
450932,Armed Response,['Amazon Prime Video'],True
395991,Only the Brave,[],False
340837,A Cure for Wellness,[],False
417870,Girls Trip,[],False
444902,Dirty Dancing,[],False
468202,The Girl in the Fog,[],False
432787,Fun Mom Dinner,['Netflix'],True
350312,Bāhubali 2: The Conclusion,[],False
427564,Scooby-Doo! Shaggy's Showdown,[],False
445030,No Game No Life: Zero,[],False
443109,Oceans Rising,[],False
420707,Cage Dive,[],False
472454,Ayla: The Daughter of War,[],False
443700,Altitude,[],False
471968,The Last Warrior,[],False
451500,Christmas & Co.,[],False
334521,Free Fire,[],False
287904,The Last Face,[],False
339259,The Man with the Iron Heart,[],False
352885,The Book of Love,[],False
452557,Wolf Warrior 2,['Amazon Prime Video'],True
470114,24 Hours to Live,['Amazon Prime Video'],True
438348,Knock,[],False
293768,Kidnap,[],False
384680,Hostiles,[],False
448194,Pyewacket,[],False
455551,The Recall,['Amazon Prime Video'],True
451751,American Satan,['Amazon Prime Video'],True
387426,Okja,['Netflix'],True
435129,The Breadwinner,[],False
394117,The Florida Project,[],False
437291,Savage Dog,['Amazon Prime Video'],True
443319,Phoenix Forgotten,[],False
455714,Bad Genius,['Netflix'],True
457840,Psych: The Movie,['Amazon Prime Video'],True
444539,The Bookshop,[],False
355193,Devil's Gate,[],False
354287,War Machine,['Netflix'],True
452507,1922,['Netflix'],True
438970,Sharknado 5: Global Swarming,['Amazon Prime Video'],True
400136,Resident Evil: Vendetta,['Amazon Prime Video'],True
451955,Double Lover,[],False
437109,The Villainess,['Amazon Prime Video'],True
399366,Marrowbone,[],False
389015,"I, Tonya",[],False
446131,Madame,['Amazon Prime Video'],True
469721,The Cured,[],False
437036,The Motive,['Netflix'],True
302150,The Hunter's Prayer,[],False
347629,Thank You for Your Service,['Netflix'],True
381283,mother!,[],False
429662,Viceroy's House,[],False
459947,Jackals,['Amazon Prime Video'],True
453270,The Ciambra,[],False
452068,Drone,[],False
445040,My Friend Dahmer,['Amazon Prime Video'],True
432616,Promise at Dawn,[],False
399170,Logan Lucky,['Netflix'],True
458293,Michael Jackson: Searching for Neverland,[],False
436459,Almost Friends,[],False
454774,The Girl from the Song,[],False
421447,The Climb,['Netflix'],True
354861,Father Figures,['Hulu'],True
437068,A Taxi Driver,['Amazon Prime Video'],True
429733,Mayhem,[],False
301355,Message from the King,['Netflix'],True
423988,Kill Switch,[],False
429200,Good Time,[],False
418533,Three Christs,[],False
411840,Surf's Up 2: WaveMania,[],False
412105,You Get Me,['Netflix'],True
430447,Mary and The Witch's Flower,['Netflix'],True
345914,The House,[],False
180863,T2 Trainspotting,['Amazon Prime Video'],True
353569,Table 19,[],False
424998,The Case for Christ,[],False
441728,Hampstead,[],False
438634,Summer 1993,[],False
415312,The Man from Earth: Holocene,['Amazon Prime Video'],True
354285,The Sense of an Ending,['Amazon Prime Video'],True
480623,Christmas Getaway,[],False
456611,Lupin the Third: Goemon's Blood Spray,[],False
427900,Home Again,[],False
435107,A Royal Winter,[],False
343674,Gerald's Game,['Netflix'],True
460790,Starship Troopers: Traitor of Mars,['Amazon Prime Video'],True
437583,November,[],False
452910,Immortal Demon Slayer,['Amazon Prime Video'],True
371638,The Disaster Artist,[],False
448449,Whitney: Can I Be Me,[],False
459202,Boo 2! A Madea Halloween,[],False
369894,Wakefield,[],False
488623,Forgotten,['Netflix'],True
417830,Diary of a Wimpy Kid: The Long Haul,[],False
292280,The Bye Bye Man,['Amazon Prime Video'],True
437031,Rescue Under Fire,[],False
301372,Voice from the Stone,['Amazon Prime Video'],True
419479,The Babysitter,['Netflix'],True
428493,God's Own Country,[],False
364733,Blind,[],False
463906,The Saint,[],False
315064,Animal Crackers,['Netflix'],True
449757,I Am Not a Witch,['Amazon Prime Video'],True
472338,Victor Crowley,[],False
435126,Perfect Strangers,[],False
425134,How to Be a Latin Lover,[],False
433422,Fairy Tail: Dragon Cry,[],False
353440,Killing Hasselhoff,[],False
410554,First Kill,[],False
335360,My Little Pony: The Movie,['Amazon Prime Video'],True
428707,Kuroko's Basketball the Movie: Last Game,['Netflix'],True
373569,Snatched,[],False
461054,LEGO Scooby-Doo! Blowout Beach Bash,[],False
433244,Clinical,['Netflix'],True
413644,The Son of Bigfoot,[],False
429189,Wonder Wheel,['Amazon Prime Video'],True
444193,The Evil Within,['Amazon Prime Video'],True
451995,Faces Places,[],False
364220,The Keeping Hours,[],False
431112,Awakening the Zodiac,[],False
399057,The Killing of a Sacred Deer,[],False
76812,Black Butterfly,[],False
485415,Day of the Dead: Bloodline,['Amazon Prime Video'],True
439154,The Midwife,[],False
425336,Loving Pablo,[],False
432068,C'est la vie!,[],False
451646,My Son,[],False
464593,Earth: One Amazing Day,[],False
458506,Tour de Pharmacy,[],False
403119,47 Meters Down,[],False
341689,How to Talk to Girls at Parties,[],False
445793,Husband & Wife,[],False
451945,BPM (Beats per Minute),[],False
438857,Cook Up a Storm,[],False
430354,Bushwick,[],False
431259,Escape Room,[],False
399404,Darkest Hour,['Netflix'],True
456048,The Humanity Bureau,['Amazon Prime Video'],True
413362,"Roman J. Israel, Esq.",['Amazon Prime Video'],True
423087,6 Below: Miracle on the Mountain,[],False
354556,Guardians,['Amazon Prime Video'],True
444395,Jupiter's Moon,[],False
414190,iBoy,['Netflix'],True
301334,Una,[],False
412758,Eat Locals,['Amazon Prime Video'],True
448763,Love.com,[],False
414425,Mudbound,['Netflix'],True
291276,Unlocked,[],False
436343,On Body and Soul,['Netflix'],True
431892,Trapped,[],False
402897,The Death of Stalin,[],False
390062,Jungle,['Amazon Prime Video'],True
563710,Angela's Christmas,['Netflix'],True
390054,Sand Castle,['Netflix'],True
421131,The Carmilla Movie,['Amazon Prime Video'],True
436334,Django,[],False
257785,Tulip Fever,[],False
346681,Wilson,[],False
339988,The Circle,[],False
367462,68 Kill,[],False
459159,Puppy!,[],False
400106,Bright,['Netflix'],True
470819,Jane,['Hulu'],True
432602,An Inconvenient Sequel: Truth to Power,['Amazon Prime Video'],True
401513,Attraction,['Amazon Prime Video'],True
454549,Zombillénium,[],False
452558,Paradox,['Amazon Prime Video'],True
337676,"Mektoub, My Love: Canto Uno",[],False
406994,Better Watch Out,[],False
413857,Tragedy Girls,"['Amazon Prime Video', 'Hulu']",True
431819,Fireworks,[],False
396371,Molly's Game,['Netflix'],True
413992,Sweet Virginia,[],False
469722,Trauma,[],False
333354,Extortion,[],False
352501,All Nighter,['Amazon Prime Video'],True
443486,Red Istanbul,[],False
402529,All Eyez on Me,['Netflix'],True
427348,Carbone,[],False
400617,Phantom Thread,['Netflix'],True
339967,Colossal,[],False
334536,The Blackcoat's Daughter,[],False
438259,Journey's End,['Amazon Prime Video'],True
416160,The Vault,['Amazon Prime Video'],True
435366,Fabricated City,[],False
428446,Walking Out,[],False
441829,Team Thor: Part 2,[],False
362585,Kizumonogatari Part 3: Reiketsu,[],False
457262,Rip Tide,[],False
436830,Gold,[],False
359228,Ghost House,[],False
468207,The House by the Sea,[],False
409617,Killing Ground,[],False
339404,The Layover,['Amazon Prime Video'],True
444291,I Got Life!,[],False
460218,5-Headed Shark Attack,[],False
428288,Napping Princess,[],False
347984,6 Days,['Amazon Prime Video'],True
429467,The Lodgers,['Amazon Prime Video'],True
455008,AlphaGo,[],False
423453,Sahara,['Netflix'],True
457832,Reset,[],False
438446,Mommy Dead and Dearest,[],False
401104,To the Bone,['Netflix'],True
464882,Batman vs. Two-Face,[],False
433356,The Ottoman Lieutenant,[],False
439584,I Can Quit Whenever I Want 3: Ad Honorem,[],False
435218,Lost in London,['Amazon Prime Video'],True
451997,The Merciless,[],False
437670,Suck Me Shakespeer 3,[],False
332283,Mary Shelley,[],False
433941,Dave Made a Maze,['Amazon Prime Video'],True
439552,Tenderness,[],False
428449,A Ghost Story,[],False
453347,Sicilian Ghost Story,[],False
425591,I Don't Feel at Home in This World Anymore,['Netflix'],True
468212,Above the Law,[],False
378111,A Stork's Journey,[],False
415010,Ravenous,['Netflix'],True
447335,Let Yourself Go,['Amazon Prime Video'],True
419831,I Kill Giants,['Hulu'],True
335788,Renegades,[],False
295693,The Boss Baby,['Netflix'],True
433252,Our Souls at Night,['Netflix'],True
451504,Joint Custody,[],False
316154,The Bad Batch,['Netflix'],True
286538,Bokeh,[],False
330947,Song to Song,['Amazon Prime Video'],True
416051,Based on a True Story,[],False
447061,Red Nose Day Actually,[],False
336000,The Glass Castle,[],False
203835,Amityville: The Awakening,[],False
428081,High Society,[],False
436391,The Battleship Island,['Netflix'],True
431937,Mr & Mme Adelman,[],False
392207,The Invisible Guardian,['Netflix'],True
428399,Cold Skin,[],False
397837,Before I Fall,[],False
269795,2:22,"['Amazon Prime Video', 'Hulu']",True
438457,The Ballad of Lefty Brown,[],False
345923,All I See Is You,[],False
421471,Flower,[],False
404733,Overdrive,[],False
435577,The 12th Man,[],False
400710,Flatliners,[],False
349067,Tigers Are Not Afraid,[],False
444706,Dave Chappelle: Deep in the Heart of Texas,[],False
467675,Memoir of War,[],False
411999,OtherLife,['Amazon Prime Video'],True
444397,The Workshop,[],False
401743,The Most Hated Woman in America,['Netflix'],True
383538,The Shadow Effect,['Amazon Prime Video'],True
450875,LA 92,[],False
430474,Deep,[],False
448779,The Jungle Bunch,['Amazon Prime Video'],True
317091,November Criminals,[],False
317560,Carrie Pilby,[],False
484886,Singularity,[],False
471014,Wheelman,['Netflix'],True
397422,Rough Night,[],False
426238,Beach Rats,[],False
363343,Raees,['Netflix'],True
433630,Inconceivable,[],False
418078,It Comes at Night,[],False
398175,Brawl in Cell Block 99,"['Netflix', 'Hulu']",True
467405,Don't Sleep,[],False
432613,"Marry Me, Dude",[],False
444705,Dave Chappelle: The Age of Spin,[],False
469019,Jim & Andy: The Great Beyond,['Netflix'],True
373546,Chuck,[],False
479957,Desire,['Amazon Prime Video'],True
434757,Barbie Video Game Hero,[],False
435707,Skins,['Netflix'],True
455558,9/11,['Amazon Prime Video'],True
444431,Foxtrot,[],False
340027,Brain on Fire,['Netflix'],True
